id,county_id,calendar_year,base_estimate,population_estimate,population_change,births,deaths,natural_change,international_migration,domestic_migration,net_migration,residual,gq_base_estimate,gq_estimate
11699,12955,2020,6634,6632,-2,22,28,,0,6,6,-2,61,61
11700,12957,2020,609017,615266,6249,1554,899,,24,5506,5530,64,3829,3829
11701,12959,2020,22410,22302,-108,56,66,,0,-99,-99,1,1931,1931
11702,12961,2020,158292,158349,57,522,368,,8,-106,-98,1,6483,6483
11703,12963,2020,33208,33114,-94,107,129,,-1,-70,-71,-1,238,238
11704,12964,2020,7233,7223,-10,15,36,,0,12,12,-1,109,109
11705,12965,2020,4817,4815,-2,14,18,,-1,2,1,1,160,160
11706,12966,2020,22511,22588,77,64,81,,0,95,95,-1,227,227
11707,12967,2020,39006,39079,73,121,124,,0,79,79,-3,474,474
11708,12968,2020,15359,15365,6,27,49,,2,28,30,-2,174,174
11709,12970,2020,2762,2743,-19,9,10,,0,-19,-19,1,37,37
11710,12971,2020,3073,3054,-19,8,11,,0,-15,-15,-1,20,20
11711,12972,2020,33488,33596,108,67,91,,0,133,133,-1,2940,2940
11712,12973,2020,13317,13320,3,28,30,,0,5,5,0,78,78
11713,12974,2020,2808,2808,0,9,7,,0,-1,-1,-1,60,60
11714,12975,2020,58524,58351,-173,115,167,,0,-116,-116,-5,5102,5102
11715,12977,2020,5275541,5262741,-12800,14260,12228,,-78,-14860,-14938,106,92570,92570
11716,12978,2020,158431,158529,98,308,616,,-3,441,438,-32,3882,3882
11717,12979,2020,1088,1076,-12,1,11,,0,-2,-2,0,19,19
11718,12980,2020,50477,50404,-73,119,191,,0,5,5,-6,650,650
11719,12981,2020,5940,5930,-10,9,20,,0,2,2,-1,35,35
11720,12982,2020,18915,19025,110,29,53,,0,136,136,-2,143,143
11721,12983,2020,6515,6501,-14,11,25,,0,2,2,-2,446,446
11722,12984,2020,95238,95315,77,176,251,,0,158,158,-6,1439,1439
11723,12985,2020,26054,26012,-42,50,81,,0,-9,-9,-2,218,218
11724,12986,2020,192455,194272,1817,553,374,,0,1624,1624,14,1353,1353
11725,12987,2020,1129410,1133553,4143,3074,1873,,104,2763,2867,75,20986,20986
11726,12988,2020,5699,5713,14,15,15,,0,14,14,0,1029,1029
11727,12989,2020,67607,67642,35,126,141,,0,48,48,2,4336,4336
11728,12990,2020,6608,6590,-18,21,32,,0,-6,-6,-1,0,0
11729,12991,2020,43826,43701,-125,109,141,,0,-90,-90,-3,2945,2945
11730,12992,2020,13455,13445,-10,31,34,,0,-7,-7,0,2280,2280
11731,12993,2020,347467,348868,1401,883,568,,9,1059,1068,18,1737,1737
11732,12994,2020,39234,39177,-57,120,146,,0,-30,-30,-1,969,969
11733,12995,2020,17341,17347,6,34,59,,-1,33,32,-1,1087,1087
11734,12996,2020,13577,13576,-1,33,69,,0,37,37,-2,903,903
11735,12997,2020,3059,3042,-17,13,5,,0,-24,-24,-1,22,22
11736,12998,2020,5127,5133,6,19,11,,0,-2,-2,0,17,17
11737,12999,2020,65737,65530,-207,152,232,,0,-122,-122,-5,1909,1909
11738,13000,2020,582910,582928,18,1404,1314,,8,-73,-65,-7,7804,7804
11739,13001,2020,24774,24709,-65,78,99,,0,-42,-42,-2,1297,1297
11740,13002,2020,29111,29065,-46,116,102,,0,-61,-61,1,488,488
11741,13003,2020,12577,12537,-40,38,65,,0,-14,-14,1,1314,1314
11742,13004,2020,25427,25420,-7,89,99,,0,5,5,-2,546,546
11743,13005,2020,1095,1086,-9,4,9,,0,-4,-4,0,25,25
11744,13006,2020,917,925,8,4,1,,0,6,6,-1,0,0
11745,13007,2020,10151,10144,-7,22,29,,0,-1,-1,1,704,704
11746,13008,2020,17609,17605,-4,48,35,,-1,-15,-16,-1,1224,1224
11747,13009,2020,156927,157604,677,424,270,,-3,518,515,8,4256,4256
11748,13010,2020,4535,4565,30,7,13,,0,37,37,-1,18,18
11749,13011,2020,20948,20858,-90,45,100,,0,-33,-33,-2,217,217
11750,13012,2020,10974,10913,-61,27,71,,0,-15,-15,-2,68,68
11751,13013,2020,274534,274191,-343,648,790,,1,-191,-190,-11,6033,6033
11752,13014,2020,27477,27434,-43,82,105,,0,-19,-19,-1,265,265
11753,13015,2020,117525,117351,-174,324,337,,0,-160,-160,-1,4183,4183
11754,13017,2020,18806,18804,-2,59,54,,0,-6,-6,-1,69,69
11755,13018,2020,77487,77512,25,123,258,,3,162,165,-5,2882,2882
11756,13019,2020,197727,197440,-287,511,588,,-1,-207,-208,-2,4817,4817
11757,13020,2020,17867,17839,-28,47,80,,0,5,5,0,204,204
11758,13021,2020,181851,182256,405,446,479,,5,436,441,-3,4360,4360
11759,13022,2020,50623,50505,-118,147,220,,-1,-40,-41,-4,2377,2377
11760,13023,2020,23093,23067,-26,60,95,,0,11,11,-2,357,357
11761,13025,2020,97183,97479,296,294,198,,0,195,195,5,2012,2012
11762,13026,2020,49326,49214,-112,157,170,,-4,-94,-98,-1,841,841
11763,13027,2020,23431,23421,-10,39,97,,0,50,50,-2,177,177
11764,13028,2020,7645,7610,-35,17,27,,0,-25,-25,0,600,600
11765,13030,2020,58539,58628,89,172,201,,1,116,117,1,4369,4369
11766,13031,2020,80075,80011,-64,229,228,,-2,-63,-65,0,4142,4142
11767,13032,2020,58879,58726,-153,177,220,,-1,-108,-109,-1,1119,1119
11768,13033,2020,38606,38658,52,90,124,,2,87,89,-3,270,270
11769,13034,2020,38533,38614,81,119,81,,0,42,42,1,2692,2692
11770,13035,2020,31486,31360,-126,73,120,,0,-77,-77,-2,1022,1022
11771,13036,2020,16833,16762,-71,37,63,,0,-44,-44,-1,213,213
11772,13037,2020,8553,8514,-39,10,45,,0,-3,-3,-1,59,59
11773,13038,2020,5682,5661,-21,20,24,,0,-17,-17,0,304,304
11774,13039,2020,31407,31351,-56,77,123,,0,-6,-6,-4,486,486
11775,13040,2020,30976,30888,-88,86,139,,0,-33,-33,-2,1768,1768
11776,13042,2020,935,952,17,5,3,,0,16,16,-1,0,0
11777,13043,2020,561504,562306,802,1508,1043,,34,290,324,13,13510,13510
11778,13044,2020,16759,16805,46,39,55,,0,63,63,-1,1678,1678
11779,13045,2020,7072,7076,4,19,13,,0,-2,-2,0,22,22
11780,13046,2020,12126,12179,53,12,34,,0,78,78,-3,1150,1150
11781,13047,2020,23158,23100,-58,66,103,,0,-20,-20,-1,267,267
11782,13048,2020,79854,79982,128,181,283,,0,229,229,1,2347,2347
11783,13049,2020,15082,15091,9,50,44,,0,3,3,0,19,19
11784,13050,2020,10146,10143,-3,25,45,,1,15,16,1,67,67
11785,13051,2020,86810,87190,380,234,247,,3,390,393,0,557,557
11786,13052,2020,27244,27148,-96,53,122,,0,-25,-25,-2,393,393
11787,13054,2020,25262,25250,-12,76,66,,1,-20,-19,-3,311,311
11788,13055,2020,28292,28284,-8,94,107,,0,5,5,0,297,297
11789,13056,2020,81359,81250,-109,173,299,,0,23,23,-6,940,940
11790,13057,2020,90046,90279,233,295,292,,-1,229,228,2,903,903
11791,13058,2020,15045,15051,6,45,46,,0,8,8,-1,559,559
11792,13059,2020,36706,36679,-27,115,135,,0,-7,-7,0,1112,1112
11793,13060,2020,6308,6294,-14,16,26,,0,-2,-2,-2,36,36
11794,13062,2020,7318,7335,17,25,22,,0,15,15,-1,50,50
11795,13063,2020,17229,17232,3,46,56,,0,13,13,0,101,101
11796,13064,2020,14748,14730,-18,45,36,,0,-27,-27,0,2813,2813
11797,13065,2020,2544,2536,-8,4,4,,0,-8,-8,0,17,17
11798,13066,2020,91503,91569,66,237,267,,-1,105,104,-8,1890,1890
11799,13067,2020,2980,2976,-4,7,4,,0,-7,-7,0,0,0
11800,13068,2020,3549,3559,10,7,16,,0,20,20,-1,2,2
11801,13069,2020,2613539,2610957,-2582,8741,4968,,218,-6755,-6537,182,29740,29740
11802,13070,2020,523824,524246,422,1523,1393,,20,266,286,6,6952,6952
11803,13071,2020,131343,131018,-325,370,465,,0,-226,-226,-4,2426,2426
11804,13072,2020,2069,2093,24,13,4,,0,15,15,0,118,118
11805,13073,2020,91283,91103,-180,222,268,,0,-130,-130,-4,992,992
11806,13074,2020,65034,65016,-18,163,270,,0,92,92,-3,853,853
11807,13075,2020,30928,30875,-53,80,99,,-1,-32,-33,-1,2017,2017
11808,13076,2020,4919,4894,-25,12,14,,0,-23,-23,0,61,61
11809,13077,2020,8988,8983,-5,20,24,,0,-1,-1,0,660,660
11810,13078,2020,35437,35341,-96,118,128,,1,-87,-86,0,865,865
11811,13079,2020,32980,32900,-80,92,134,,0,-36,-36,-2,683,683
11812,13080,2020,3301,3282,-19,6,18,,0,-7,-7,0,45,45
11813,13081,2020,1008654,1008966,312,3428,2277,,-35,-856,-891,52,17384,17384
11814,13083,2020,20025,19970,-55,54,65,,0,-43,-43,-1,319,319
11815,13084,2020,13529,13531,2,44,75,,0,34,34,-1,157,157
11816,13085,2020,9704,9705,1,28,25,,0,-2,-2,0,251,251
11817,13086,2020,65161,65613,452,227,96,,1,316,317,4,265,265
11818,13087,2020,9080,9079,-1,21,34,,0,12,12,0,1002,1002
11819,13089,2020,4059,4048,-11,9,19,,0,0,0,-1,21,21
11820,13090,2020,51591,51968,377,86,219,,-1,518,517,-7,1083,1083
11821,13091,2020,55069,54990,-79,143,197,,-1,-22,-23,-2,2366,2366
11822,13092,2020,530819,530979,160,1325,1418,,41,236,277,-24,11238,11238
11823,13093,2020,30814,30786,-28,89,125,,1,9,10,-2,254,254
11824,13094,2020,8283,8285,2,16,42,,0,29,29,-1,146,146
11825,13095,2020,39750,39750,0,110,167,,0,60,60,-3,495,495
11826,13096,2020,10829,10768,-61,13,51,,0,-24,-24,1,2515,2515
11827,13097,2020,53276,53315,39,150,231,,0,124,124,-4,934,934
11828,13100,2020,6820,6810,-10,8,38,,0,22,22,-2,137,137
11829,13101,2020,57544,57696,152,161,170,,0,159,159,2,537,537
11830,13102,2020,14783,14788,5,30,42,,-1,19,18,-1,155,155
11831,13103,2020,215896,215516,-380,498,742,,0,-124,-124,-12,7655,7655
11832,13104,2020,1284,1277,-7,2,4,,0,-5,-5,0,24,24
11833,13105,2020,66497,66235,-262,157,279,,0,-135,-135,-5,3451,3451
11834,13106,2020,23852,23869,17,67,76,,0,25,25,1,97,97
11835,13108,2020,118251,118316,65,365,303,,3,-5,-2,5,5899,5899
11836,13109,2020,64444,64421,-23,151,251,,0,82,82,-5,940,940
11837,13110,2020,32531,32508,-23,73,99,,0,6,6,-3,453,453
11838,13111,2020,7510,7469,-41,12,27,,0,-25,-25,-1,401,401
11839,13112,2020,44159,44189,30,134,173,,0,70,70,-1,466,466
11840,13113,2020,26466,26432,-34,69,82,,0,-21,-21,0,294,294
11841,13114,2020,61145,61272,127,112,275,,0,302,302,-12,563,563
11842,13115,2020,103852,103795,-57,213,300,,0,38,38,-8,3951,3951
11843,13116,2020,42600,42570,-30,121,130,,0,-21,-21,0,1153,1153
11844,13117,2020,725046,729233,4187,1878,2291,,69,4543,4612,-12,13115,13115
11845,13118,2020,3129,3127,-2,10,10,,0,-1,-1,-1,257,257
11846,13119,2020,11605,11555,-50,37,57,,0,-29,-29,-1,380,380
11847,13120,2020,977203,976770,-433,3299,2413,,142,-1501,-1359,40,18193,18193
11848,13121,2020,30193,30135,-58,78,125,,-1,-9,-10,-1,542,542
11849,13122,2020,268740,268741,1,730,640,,3,-95,-92,3,6335,6335
11850,13123,2020,9565,9482,-83,44,4,,11,-137,-126,3,2294,2294
11851,13124,2020,37870,37771,-99,106,133,,-1,-71,-72,0,991,991
11852,13125,2020,14124,14045,-79,23,68,,0,-34,-34,0,463,463
11853,13126,2020,34022,33901,-121,104,165,,0,-55,-55,-5,674,674
11854,13127,2020,12056,12113,57,27,42,,0,72,72,0,34,34
11855,13128,2020,26069,26001,-68,57,94,,0,-28,-28,-3,568,568
11856,13129,2020,52624,52784,160,136,153,,2,175,177,0,657,657
11857,13130,2020,3570,3559,-11,11,19,,0,-3,-3,0,48,48
11858,13131,2020,40950,41149,199,203,69,,2,57,59,6,421,421
11859,13132,2020,13718,13679,-39,35,67,,0,-7,-7,0,327,327
11860,13133,2020,54768,54911,143,177,102,,1,66,67,1,1894,1894
11861,13134,2020,7031,7041,10,26,25,,0,10,10,-1,35,35
11862,13135,2020,25657,25675,18,44,73,,0,48,48,-1,2181,2181
11863,13136,2020,129523,129852,329,341,339,,17,318,335,-8,1451,1451
11864,13138,2020,196281,197272,991,519,500,,1,967,968,4,1319,1319
11865,13139,2020,40364,40260,-104,89,176,,0,-12,-12,-5,421,421
11866,13140,2020,44862,44810,-52,135,171,,1,-15,-14,-2,1858,1858
11867,13141,2020,1380,1374,-6,3,2,,0,-6,-6,-1,0,0
11868,13142,2020,96749,97076,327,361,160,,8,109,117,9,2733,2733
11869,13143,2020,27743,27709,-34,47,94,,2,12,14,-1,2996,2996
11870,13145,2020,50793,50750,-43,77,137,,0,20,20,-3,2811,2811
11871,13146,2020,6902,6875,-27,15,17,,0,-25,-25,0,452,452
11872,13148,2020,33555,33512,-43,86,121,,0,-6,-6,-2,1197,1197
11873,13149,2020,65403,65536,133,155,216,,1,195,196,-2,243,243
11874,13150,2020,36207,36156,-51,98,117,,0,-31,-31,-1,1939,1939
11875,13151,2020,516522,516155,-367,1508,970,,-13,-908,-921,16,6123,6123
11876,13152,2020,29155,29130,-25,55,120,,2,41,43,-3,230,230
11877,13153,2020,827,823,-4,2,1,,0,-4,-4,-1,0,0
11878,13154,2020,80652,80512,-140,186,341,,3,19,22,-7,782,782
11879,13155,2020,14192,14181,-11,20,61,,0,31,31,-1,393,393
11880,13156,2020,23514,23499,-15,71,80,,0,-5,-5,-1,908,908
11881,13157,2020,6971,6957,-14,25,19,,0,-20,-20,0,545,545
11882,13158,2020,15473,15464,-9,53,57,,0,-5,-5,0,815,815
11883,13159,2020,22293,22223,-70,62,90,,0,-42,-42,0,2062,2062
11884,13160,2020,15211,15180,-31,19,49,,1,1,2,-3,1485,1485
11885,13162,2020,260924,261122,198,678,684,,0,209,209,-5,2617,2617
11886,13163,2020,8624,8577,-47,28,30,,0,-44,-44,-1,112,112
11887,13164,2020,9152,9114,-38,22,42,,0,-18,-18,0,59,59
11888,13165,2020,36739,36747,8,219,72,,0,-142,-142,3,895,895
11889,13167,2020,153808,153922,114,325,424,,5,214,219,-6,6436,6436
11890,13168,2020,168661,169660,999,488,337,,-1,836,835,13,383,383
11891,13169,2020,23303,23285,-18,77,59,,1,-36,-35,-1,133,133
11892,13170,2020,28454,28399,-55,60,124,,0,12,12,-3,210,210
11893,13172,2020,20613,20605,-8,84,28,,4,-68,-64,0,149,149
11894,13173,2020,3780,3756,-24,15,14,,1,-25,-24,-1,17,17
11895,13174,2020,267114,267234,120,1058,445,,42,-563,-521,28,3231,3231
11896,13175,2020,31192,31051,-141,85,96,,-1,-128,-129,-1,1127,1127
11897,13177,2020,21900,21854,-46,47,79,,0,-12,-12,-2,208,208
11898,13178,2020,64727,64667,-60,143,217,,0,17,17,-3,3415,3415
11899,13179,2020,5214,5225,11,14,18,,0,15,15,0,79,79
11900,13180,2020,643615,643163,-452,1490,1680,,2,-243,-241,-21,6578,6578
11901,13181,2020,23333,23319,-14,70,79,,1,-4,-3,-2,1464,1464
11902,13182,2020,31047,30990,-57,69,80,,0,-48,-48,2,7303,7303
11903,13183,2020,18850,18822,-28,57,89,,0,5,5,-1,200,200
11904,13184,2020,152199,152007,-192,318,526,,3,21,24,-8,7170,7170
11905,13186,2020,104357,104773,416,251,287,,-2,458,456,-4,862,862
11906,13187,2020,5151,5137,-14,18,16,,0,-17,-17,1,102,102
11907,13188,2020,27947,27900,-47,35,72,,0,-9,-9,-1,677,677
11908,13190,2020,461860,461862,2,1052,1116,,2,78,80,-14,11945,11945
11909,13191,2020,18642,18598,-44,46,79,,-1,-7,-8,-3,736,736
11910,13192,2020,12649,12632,-17,36,52,,0,0,0,-1,109,109
11911,13193,2020,1250578,1248717,-1861,3123,3972,,47,-994,-947,-65,35053,35053
11912,13194,2020,10545,10495,-50,27,35,,0,-41,-41,-1,82,82
11913,13195,2020,106478,106499,21,235,282,,0,73,73,-5,3021,3021
11914,13196,2020,74455,74586,131,297,180,,2,7,9,5,2050,2050
11915,13197,2020,13385,13354,-31,34,51,,0,-13,-13,-1,116,116
11916,13198,2020,14163,14134,-29,30,62,,0,4,4,-1,103,103
11917,13199,2020,36899,36896,-3,99,96,,0,-5,-5,-1,1925,1925
11918,13200,2020,107502,107236,-266,291,330,,0,-228,-228,1,5940,5940
11919,13201,2020,95397,95334,-63,247,243,,0,-60,-60,-7,813,813
11920,13202,2020,12493,12539,46,21,57,,0,84,84,-2,1176,1176
11921,13203,2020,5314,5295,-19,8,15,,1,-14,-13,1,1233,1233
11922,13204,2020,1632002,1629422,-2580,4002,3579,,225,-3254,-3029,26,55016,55016
11923,13205,2020,16568,16445,-123,58,77,,0,-104,-104,0,130,130
11924,13206,2020,363887,364299,412,1054,722,,0,75,75,5,2826,2826
11925,13208,2020,332317,332722,405,833,521,,12,76,88,5,1534,1534
11926,13209,2020,93564,93610,46,220,322,,0,153,153,-5,2299,2299
11927,13210,2020,40432,40306,-126,82,176,,1,-31,-30,-2,2867,2867
11928,13211,2020,19062,18960,-102,55,70,,0,-86,-86,-1,124,124
11929,13212,2020,17928,17867,-61,26,74,,1,-12,-11,-2,405,405
11930,13213,2020,5922,5893,-29,8,26,,0,-11,-11,0,2707,2707
11931,13214,2020,41627,41655,28,86,219,,0,168,168,-7,483,483
11932,13215,2020,21582,21502,-80,70,82,,-1,-69,-70,2,250,250
11933,13217,2020,3718,3714,-4,16,10,,0,-10,-10,0,37,37
11934,13218,2020,26236,26221,-15,66,52,,0,-29,-29,0,196,196
11935,13219,2020,32294,32276,-18,71,128,,0,40,40,-1,163,163
11936,13220,2020,6143,6134,-9,19,25,,0,-3,-3,0,58,58
11937,13221,2020,2572,2564,-8,1,7,,0,-1,-1,-1,133,133
11938,13223,2020,29538,29405,-133,68,116,,-7,-77,-84,-1,2133,2133
11939,13224,2020,17642,17644,2,42,64,,0,25,25,-1,90,90
11940,13225,2020,12012,11970,-42,31,38,,0,-35,-35,0,73,73
11941,13226,2020,3862,3842,-20,9,15,,0,-13,-13,-1,23,23
11942,13227,2020,44578,44536,-42,97,159,,0,23,23,-3,1392,1392
11943,13228,2020,23568,23455,-113,66,103,,0,-75,-75,-1,69,69
11944,13230,2020,298915,299060,145,780,861,,-1,230,229,-3,11203,11203
11945,13231,2020,34549,34498,-51,95,120,,-2,-22,-24,-2,1895,1895
11946,13232,2020,67654,67711,57,167,223,,0,115,115,-2,1148,1148
11947,13233,2020,28339,28196,-143,81,116,,0,-109,-109,1,1197,1197
11948,13234,2020,39714,39781,67,105,103,,1,65,66,-1,2910,2910
11949,13235,2020,20770,20740,-30,44,101,,0,30,30,-3,184,184
11950,13236,2020,59235,59431,196,153,190,,-1,236,235,-2,347,347
11951,13237,2020,61570,61550,-20,122,179,,-1,46,45,-8,1833,1833
11952,13238,2020,47319,47214,-105,103,209,,0,4,4,-3,6437,6437
11953,13240,2020,14119,14125,6,20,40,,0,27,27,-1,90,90
11954,13241,2020,47026,47116,90,164,86,,-2,11,9,3,467,467
11955,13242,2020,2939,2947,8,4,5,,0,9,9,0,36,36
11956,13243,2020,38891,38813,-78,107,121,,0,-66,-66,2,221,221
11957,13244,2020,492401,492769,368,1563,1173,,44,-81,-37,15,8966,8966
11958,13245,2020,86410,86342,-68,226,297,,0,6,6,-3,1471,1471
11959,13246,2020,8877,8844,-33,33,46,,0,-21,-21,1,158,158
11960,13247,2020,324833,325602,769,964,649,,50,391,441,13,14113,14113
11961,13248,2020,31144,31093,-51,73,122,,1,0,1,-3,1033,1033
11962,13249,2020,130889,131006,117,307,318,,5,123,128,0,8439,8439
11963,13250,2020,9468,9482,14,19,29,,0,25,25,-1,66,66
11964,13251,2020,51812,51713,-99,111,228,,0,22,22,-4,1321,1321
11965,13252,2020,1446,1446,0,1,4,,0,2,2,1,0,0
11966,13253,2020,10919,10910,-9,22,59,,0,31,31,-3,165,165
11967,13254,2020,10834,10830,-4,27,48,,0,20,20,-3,76,76
11968,13255,2020,27390,27471,81,81,95,,0,98,98,-3,438,438
11969,13256,2020,359066,359686,620,731,695,,2,581,583,1,9675,9675
11970,13257,2020,797936,795431,-2505,2142,1546,,273,-3417,-3144,43,52366,52366
11971,13258,2020,65763,65718,-45,183,201,,0,-24,-24,-3,669,669
11972,13259,2020,66017,65931,-86,141,196,,0,-27,-27,-4,3767,3767
11973,13260,2020,7997,7974,-23,20,26,,0,-16,-16,-1,265,265
11974,13262,2020,22565,22511,-54,65,88,,2,-33,-31,0,262,262
11975,13263,2020,26196,26149,-47,70,87,,0,-29,-29,-1,770,770
11976,13264,2020,15941,15886,-55,42,69,,0,-27,-27,-1,402,402
11977,13265,2020,78158,78136,-22,244,216,,1,-54,-53,3,2838,2838
11978,13266,2020,63285,63387,102,188,175,,0,91,91,-2,960,960
11979,13267,2020,4971,4964,-7,23,23,,0,-8,-8,1,674,674
11980,13268,2020,99519,99725,206,236,341,,0,315,315,-4,1855,1855
11981,13269,2020,175824,175817,-7,464,496,,0,29,29,-4,4568,4568
11982,13270,2020,21548,21428,-120,45,104,,0,-59,-59,-2,206,206
11983,13271,2020,37167,37102,-65,116,121,,0,-59,-59,-1,1036,1036
11984,13272,2020,18385,18366,-19,51,50,,1,-21,-20,0,2919,2919
11985,13273,2020,2188,2193,5,10,5,,0,1,1,-1,12,12
11986,13274,2020,115378,115968,590,175,459,,-2,894,892,-18,503,503
11987,13275,2020,14828,14786,-42,36,54,,0,-23,-23,-1,185,185
11988,13277,2020,4420568,4438342,17774,11549,9912,,1,15988,15989,148,61914,61914
11989,13278,2020,38604,38543,-61,110,148,,1,-21,-20,-3,349,349
11990,13279,2020,9526,9513,-13,13,57,,0,34,34,-3,941,941
11991,13280,2020,33011,33021,10,96,105,,0,20,20,-1,614,614
11992,13281,2020,5402,5378,-24,13,15,,0,-22,-22,0,17,17
11993,13282,2020,30714,30693,-21,114,106,,0,-28,-28,-1,246,246
11994,13283,2020,28674,28627,-47,63,64,,0,-46,-46,0,213,213
11995,13284,2020,81710,81788,78,228,243,,2,93,95,-2,3827,3827
11996,13285,2020,2306,2296,-10,1,11,,0,1,1,-1,35,35
11997,13286,2020,19362,19275,-87,45,77,,0,-54,-54,-1,141,141
11998,13287,2020,38467,38395,-72,102,114,,0,-60,-60,0,932,932
11999,13288,2020,14825,14865,40,40,48,,0,49,49,-1,141,141
12000,13289,2020,144672,144267,-405,377,469,,1,-308,-307,-6,4560,4560
12001,13290,2020,17135,17072,-63,38,64,,1,-38,-37,0,260,260
12002,13291,2020,37570,37469,-101,78,176,,0,1,1,-4,517,517
12003,13292,2020,5807,5808,1,12,15,,0,4,4,0,14,14
12004,13293,2020,127799,127739,-60,399,376,,-1,-81,-82,-1,1999,1999
12005,13294,2020,33413,33348,-65,74,134,,0,0,0,-5,407,407
12006,13296,2020,14004,13988,-16,41,62,,1,5,6,-1,2522,2522
12007,13297,2020,144221,144082,-139,348,340,,-1,-142,-143,-4,1604,1604
12008,13298,2020,44922,44613,-309,143,184,,0,-269,-269,1,577,577
12009,13299,2020,180136,180158,22,479,632,,0,179,179,-4,6692,6692
12010,13300,2020,334389,334298,-91,898,809,,39,-218,-179,-1,2504,2504
12011,13302,2020,42679,42798,119,88,118,,0,152,152,-3,418,418
12012,13303,2020,10272,10222,-50,33,42,,0,-41,-41,0,194,194
12013,13304,2020,33458,33469,11,76,94,,0,30,30,-1,250,250
12014,13305,2020,1877,1866,-11,5,5,,0,-10,-10,-1,1,1
12015,13306,2020,2835,2824,-11,10,16,,0,-4,-4,-1,141,141
12016,13308,2020,4704,4712,8,5,14,,0,17,17,0,107,107
12017,13309,2020,5034,5013,-21,9,21,,0,-8,-8,-1,61,61
12018,13310,2020,89396,89262,-134,207,315,,0,-24,-24,-2,6323,6323
12019,13311,2020,137059,136805,-254,352,508,,0,-96,-96,-2,2708,2708
12020,13312,2020,3649,3634,-15,4,16,,0,-1,-1,-2,6,6
12021,13313,2020,823,820,-3,3,5,,0,-1,-1,0,89,89
12022,13314,2020,46456,46373,-83,115,118,,0,-77,-77,-3,4105,4105
12023,13315,2020,967201,965601,-1600,2742,1973,,152,-2550,-2398,29,21021,21021
12024,13316,2020,109145,109222,77,307,306,,0,74,74,2,1690,1690
12025,13317,2020,9444,9461,17,26,29,,0,21,21,-1,439,439
12026,13318,2020,19419,19424,5,42,26,,0,-11,-11,0,73,73
12027,13319,2020,143208,143383,175,493,416,,5,91,96,2,4891,4891
12028,13320,2020,5449,5425,-24,12,23,,0,-13,-13,0,119,119
12029,13321,2020,12164,12199,35,28,32,,0,40,40,-1,27,27
12030,13322,2020,21145,21102,-43,53,68,,0,-27,-27,-1,1281,1281
12031,13323,2020,2932,2926,-6,4,7,,0,-3,-3,0,25,25
12032,13325,2020,3379,3386,7,7,13,,0,14,14,-1,76,76
12033,13326,2020,2518,2494,-24,11,8,,0,-28,-28,1,0,0
12034,13328,2020,44076,43962,-114,79,142,,0,-45,-45,-6,563,563
12035,13329,2020,14506,14547,41,40,62,,0,64,64,-1,93,93
12036,13330,2020,61898,61808,-90,158,229,,-2,-14,-16,-3,2989,2989
12037,13331,2020,20263,20216,-47,70,65,,1,-51,-50,-2,221,221
12038,13332,2020,21344,21380,36,54,59,,0,44,44,-3,93,93
12039,13333,2020,4826,4811,-15,15,26,,0,-4,-4,0,53,53
12040,13334,2020,187117,187691,574,439,514,,16,659,675,-26,5020,5020
12041,13335,2020,1001400,9989165,-24844,24177,20782,,-443,-28160,-28603,364,178739,178739
12042,13336,2020,45905,45844,-61,88,120,,0,-24,-24,-5,1415,1415
12043,13337,2020,36771,36701,-70,81,115,,0,-34,-34,-2,442,442
12044,13338,2020,1936259,1930598,-5661,5032,2846,,47,-7987,-7940,93,30151,30151
12045,13339,2020,143049,142777,-272,301,608,,0,45,45,-10,6557,6557
12046,13341,2020,8746,8721,-25,24,34,,0,-13,-13,-2,22,22
12047,13342,2020,77155,77280,125,146,288,,3,277,280,-13,1668,1668
12048,13343,2020,14194,14269,75,46,28,,0,56,56,1,79,79
12049,13344,2020,64837,64859,22,156,208,,0,78,78,-4,1222,1222
12050,13345,2020,58648,58613,-35,144,186,,-1,11,10,-3,800,800
12051,13346,2020,26945,26858,-87,87,110,,0,-63,-63,-1,1626,1626
12052,13347,2020,10774,10757,-17,33,40,,0,-9,-9,-1,392,392
12053,13348,2020,3380,3382,2,8,17,,0,12,12,-1,94,94
12054,13349,2020,146158,146653,495,382,333,,0,439,439,7,458,458
12055,13350,2020,310229,309770,-459,751,688,,2,-532,-530,8,1530,1530
12056,13351,2020,17587,17613,26,65,54,,0,15,15,0,1456,1456
12057,13352,2020,22491,22513,22,72,73,,0,26,26,-3,236,236
12058,13353,2020,44738,44999,261,131,93,,1,220,221,2,118,118
12059,13354,2020,524118,523100,-1018,1567,1262,,77,-1416,-1339,16,10343,10343
12060,13355,2020,238643,238766,123,658,253,,45,-339,-294,12,2667,2667
